full_text,sentiment
min jika tanggal dokumen bc 40 lewat bayar namun saat validasi di coretax status sukses dan fp normal upload guna tidak buat faktur ganti sesuai tgl apa kah pajak sah atau tetap harus ganti,neutral
sistem coretax djp baik untuk indonesia luncur januari 2025 ini modernisasi administrasi pajak dengan digitalisasi manfaat nya efisiensi transparansi dan patuh wajib tingkat potensial naikkan dapat negara tantang awal seperti ganggu teknis,positive
hai kak mohon maaf atas tidaknyama nya jika faktur pajak sudah hasil kredit namun belum masuk pada spt silakan coba clear cache dan cookies browser lalu login ulang coretax kemudian klik refresh di konsep cek kembali induk masa ppn,neutral
hai kak bisa informasikan buat billing untuk masa pajak kapan dalam hal kode laku tahun 2025 silakan buat lalu coretax untuk saat ini ppn bagi wapu selain instansi perintah akan generate ketika,neutral
stress gak stress mau login coretax ga bisa anying,negative
coretax djp baik atau tidak untuk indonesia,neutral
hai kak login pada djp online dapat laku jika sinkronisasi atas ubah data nomor telepon telah selesai sudah laku lalu coretax maka silakan untuk coba kembali login nya tksrico,neutral
mau nanya kalo usaha sudah bayar pph 23 pada coretax tapi bukti potong tidak muncul itu solusi nya bagaimana,neutral
halo min saya update password utk login coretax tapi kok engga masuk2 ya email nya udah dari kemarin coba masih ga bisa tolong solusi nya,neutral
hai kak jika yang maksud ingin lalu ubah data klu kakak dapat laku cara elektronik lalu akun coretax wajib pajak untuk orang pribadi bisa milih menu portal saya gtgt ubah data identitas gt lengkapi dan ubah,neutral
hai kak jika email dan nomor hp tidak dapat akses kakak laku mohon ubah data ya untuk alamat laku lalu 1 coretax milik wp silakan akses laman lalu tuju menu portal saya,neutral
hai kak cara aplikasi coretax bisa laku faktur pajak ganti gantung apa kah faktur uang muka lanjutanpelunasan sudah buat atau belum jika maka pajak sebut tidak dapat buat sebaliknya jika,neutral
hai kak mohon maaf atas tidaknyama nya jika kakak sudah laku bayar dan dapat ntpn namun spt masih ada di menu tunggu bayar hal tsb indikasi bahwa data dalam proses sinkronisasi untuk masuk ke sistem coretax,neutral
halo kak mau tanya nama di faktur masu kan harus nya nama direktur dari customer tapi ini malah saya si cust input fp efaktur itu gimana ya di sih udah bener pas sampe coretax kayak gitu,neutral
betul belum,negative
min mau tanya ini kenapa ya saat buat faktur lunas hasil dpp dan ppn sudah sesuai dengan seharusnya di rekap pajak luar coretax cuma cetak fp beda malah ambil amp dp,negative
hai kak mohon maaf atas kendala yang alam apa kah saat ini masih terkendala silakan dapat coba kembali ya beritahu guna nppn laku lalu laman coretax akses menu layan wajib pajak gt,neutral
hai kak status lebih bayar yang maksud pada lapor spt jenis apa dan kendala nya dimana jika sudah milik npwp ingin akses ke coretax kakak tidak perlu laku daftar lagi lalu silakan aktivasi akun wp atau reset password jika,neutral
hai kak untuk pengajuan surat terang pp 55 tahun 2022 bagi wajib pajak yang terima hasil dengan edar bruto tentu silakan minta lalu coretax setelah login akses menu layan administrasi buat mohon,neutral
setelah login coretax kakak masuk ke menu layan wajib pajak gt administrasi buat mohon pada jenis silakan pilih as01 penuh wajib pajak a0102 konfirmasi status kswp 22 tksptri,neutral
hai kak per 1 januari 2025 seluruh aplikasi djp terintegrasi di coretax yg akses lalu laman silakan akses kswp coretax untuk pandu silakan dapat simak pada taut berikut 12,neutral
cara kecek detail bayar pph yg sudah bayar kode bililing nya buat lewat layan billing mandiri di coretax dimenu apa ya,neutral
hai kak untuk ubah data alamat email dapat laku lalu 1 coretax milik wp silakan akses laman lalu tuju menu portal saya gt profil informasi umum edit silakan ubah bagi detail kontak 2 kring pajak,neutral
apabila lalu coretax terkendala kakak dapat laku beritahu kpp 22 tksolon,neutral
namun sehubungan dengan masa transisi terap coretax data tsb tidak dapat ubah cara real time pada djp online mohon kesediaan nya tunggu dalam hal proses ubah hasil laku 22 tksyar i,neutral
pfft cm foto sekali itu aja marah2 tentanv coretax,negative
hai kak mohon maaf atas tidaknyama nya apa kah maksud nya telah laku upload dokumen pib di coretax dan nominal ppnnya jadi 0 data yang ada pada djp rupa data tukar oleh djbc ke jika dapat tidakcoco silakan konfirmasikan,neutral
hai kak apabila mau daftar nik jadi npwp silakan pilih daftar dengan aktivasi ya daftar npwpaktivasi bagai lalu coretax tervalidasi data di dukcapil kait error nomor kartu keluarga tidak valid pastikan isi,neutral
kak saya mau revisi nominal invoice export di coretax dokumen lain pajak luar tapi kok terang nya nomor sudah ada gimana ya kak,neutral
hai kak apa kah orang pribadi yang tindak bagai penandatangan bukti potong sudah milik kode otorisasi djp atau belum jika silakan sebut aju mohon lalu akun coretax tsb dengan masuk ke menu,neutral
hai kak untuk istri yang gabung npwp dengan suami tidak perlu untuk laku proses pemadan data akan tetapi silakan masuk ke family tax unitdata unit keluarga pada coretax tksiw,neutral
min pib kan harus nya muncul otomatis di dokumen lain pajak masu coretax ya kok punyaku yang bulan maret belum padahal nya udah ada per tgl 5,neutral
hai kak menu help ada disamping my portal pada coretax financial information reporter fir setelah kakak login guna username email lembaga uang dan password yang kirim di daftar sesuai penjelasan taxmin belum ya selain,neutral
hai kak cara umum bukti potong yang telah buat akan muncul pada akun coretax lawan transaksi menu portal saya gt dokumen untuk tombol download massal saat ini belum sedia silakan unduh satu per dapat,neutral
halo mau nanya apa kah wna asing bisa access coretax ya soal nya saat coba registrasi dan masukkan paspor muncul notif passport not found kalau cara registrasi nya gimana,neutral
hai kak boleh informasikan kait lapor pajak apa apa kah ada notifikasi error nya silakan dapat sampai tangkap layar saat kendala ini buat bupot 21 di coretax jika iya wajib guna nik orang pribadi,neutral
ada drama coretax apa ya hari ini,neutral
2 saya sdh bikin spt ppn bulan feb saya deposit tapi hanya dan belum lapor karena blm semua retur luar masuk ke coretax kalau telat lapor hitung denda nya gimana ya apa kah kalau sudah anggap bayar,negative
hai kak kait spt masa ppn 1111 dm pada sistem coretax ketika wajib pajak telah input fakturdokumen sama faktur maka akan bentuk otomatis silakan cek konsep ya tksolon,neutral
hai kak apabila memang sudah terlanjur lapor lapor realisasi investasi di laman djp online dan coretax seharusnya tidak ada masalah ya dan data nya jadi double input tksdu,neutral
hai kak mohon maaf atas tidaknyama nya apa kah ini kait akses coretax sampai saat belum ada informasi resmi kena error pada laman silakan lakukan beberapa langkah berikut 1 clear cache dan cookies browser 2 gunakan incognito window,neutral
hai kak dalam hal satu eksemplar dalam coretax tidak sedia kakak dapat guna yang dekat ya apabila butuh tegas kait sebut silakan pinta ke kpp tkscati,neutral
hai kak mohon maaf atas tidaknyama nya apa kah saat ini masih alam kendala yang sama jika fp luar sudah hasil buat dan di approve lalu coretax seharusnya otomatis faktur masu sebut akan muncul ke akun beli kesediaan nya untuk tunggu,neutral
hai kak untuk terkendala login akun djp online kakak dapat laku mohon ubah data ya alamat email laku lalu 1 coretax milik wp silakan akses laman lalu tuju menu portal saya gt profil,neutral
hai kak untuk terkendala login akun djp online kakak dapat laku mohon ubah data ya alamat email dan nomor hp laku lalu 1 coretax milik wp silakan akses laman lalu tuju menu portal saya gt profil,neutral
ikut penjelasan lebih lanjut ubah data via coretax 22 tkscati,neutral
hai kak apa kah saat ini kakak akses menu di djp online jika iya maka untuk wajib pajak tahun pajak 2025 masuk buat billing dapat akses lalu akun coretax ya tksausy,neutral
hai kak dalam hal data klu kakak belum sesuai dengan kondisi sebenarnya silakan laku ubah ya untuk dapat aju cara tulis lalu kpp selain itu mohon online di coretax juga ubah tsb,neutral
hai kak untuk ereporting pps masih guna djp online ya namun untuk investasi dividen saat ini sudah dapat laku lalu akun coretax wajib pajak 12,neutral
tutorial pengajuan kembali lebih bayar pajak di coretax djp dapat kakak akses pada taut berikut dengan beberapa sesuai aplikasi ikut tentu yang laku saat ini 22 tksolon,neutral
hai kak jika yang kakak maksud dapat lebih setor dalam bayar masa sebut maka atas pph 21 silak laku kembali pajak pengajuan mohon lebih salah satu nya dapat aju lalu coretax djp,neutral
namun sehubungan dengan masa transisi terap coretax data tsb tidak dapat ubah cara real time pada djp online mohon kesediaan nya tunggu dalam hal proses ubah hasil laku 22 tksmar i,neutral
min kl ada salah buat billing harus nya deposit ppn tp malah biling dlm negeri dan udh bayar sdgkn spt ppnnya msh konsep blm lapor itu solusi nya gmn ya mau pbk di coretax ga muncul atas ntpn tsb bukubesar pun trdebit tlg,negative
min mau tanya kait coretax klo lapor lalu deposit tapi saldo minus itu bgmna ya saya sdh coba beberapa kali tpi ke create billing trus meski pun pilih pakai bayar guna dana msk angka nya minus,neutral
modus tipu phising sniffing dan social engineering kembali marak masuk yang kait dengan implementasi coretax djp jangan mudah percaya telepon pesan atau email pinta data pribadi transfer uang arah ke situs palsu unduh aplikasi,negative
hai kak apa kah saat ini masih alam kendala yang sama kait kait error di aplikasi coretax sedang tangan oleh pihak mohon kesediaan nya untuk tunggu dan coba kembali cara berkala ya kakak juga dapat pinta bantu buat,neutral
halo kak mau tanya kait pmk 10 yg isi nya tentang pph 21 dtp untuk pegawai tidak tetap nik nya terdeteksi d coretax sementara 99900 xxxxx apa kah atau ya,neutral
oke masalah pertama di tempat kerja setelah libur lebar tetep coretax juara nya masih liburan kata gua sih nih si,positive
hai kak lapor yang maksud apa kah lapor lalu web efaktur atau coretax jika lapor laku silakan coba langkah berikut 1 klik lihat pada spt telah 2 buka lampir dikehendaki dan 3 klik ekspor ke,neutral
hai kak mohon kesediaan nya untuk tunggu proses sinkronisasi data dari coretax ke djp online selain itu taxmin saran kakak dapat aju ubah nomor telepon sebut kpp apabila ingin segera proses sehingga,neutral
siang min mau tanya kalo buat billing orang pribadi di coretax atas sewa ko gaada ya kode pajak nya,neutral
min saya mau buat bukti potong untuk vendor umkm kop nya apa yah di coretax apa kah tulul guna 2842312 namun tarif jadi 0,neutral
even coretax pun pending tahan halal halal,negative
siang kak mau tanya kalo bikin faktur ganti di coretax yg ubah alamat beli nya salah untuk 07 ga bisa ya,neutral
pkp per 1 jan 2025 coretax tdk terbit srt ukuh sppkp 10 feb scr pajak sdh hrs pungut amp lapor ppn inisiatif ppn kb dg domom hitung masu 80 dr luar bs posting id billing mandiri jg ga solusi nya pak,neutral
min mau tanya untuk wapu mereka guna deposit bayar ppn nya terus bilang sudah tdk ada ssp dan langsung muncul di coretax vendor gimana cara cek dalam kami ya kalo itu bayarkan,neutral
saya buat fp lunas akan tetapi nilai ppn amp dppnilai lain jadi 0 setelah simpan konsep sudah coba login out serta berulangkali tapi masih tetap sama mohon bantu di lask,neutral
min saya ada bayar ssp kait ppn atas jln jasa luar negeri yg idbilling nya via coretax periode 2025 dan mau pinbuk ke 2024 apa kah bisa kalo mekanisme nya seperti apa thx,neutral
utk tarif ppn masa april 2025 ini apa kah masih tetap sama dpp nilai lain dp p 1112 12 mohon info nya,neutral
apabila lalu coretax terkendala kakak dapat laku beritahu kpp 22 tksukti,neutral
bagai tambah informasi kait bijak hapup sanksi administratif atas keterlambatan bayar danatau setor pajak yang utang dan sampai surat beritahu sehubungan dengan implementasi coretax djp dapat kakak lihat pada kep67p j2025 22,neutral
hai kak mohon maaf atas kendala yang alam apa kah saat ini masih terkendala jika iya boleh informasikan terang error muncul atau tangkap layarscreenshot nya beritahu guna nppn dapat laku lalu laman coretax,neutral
saya buat faktur lunas akan tetapi saat simpan konsep nilai nya ppn dan dpp nilai lain jadi 0 apa kah ada saran kak udah login amp out ulang serta hapus lagi tetap sama tolong penjelasan nya ya min,neutral
100,positive
bahkan lu udah nyimeng belum temu coretax cok plssssss ya allah kena bgt mental jadi org pajak,negative
life is so unfair selasa malem masih di bali senin pagi nya udah sby misuhin coretax,negative
ini kayak nya gue lama banget gak aktif di sini sejak balada coretax njir,negative
golput gerak henti bayar pajak kedua nya bisa dan harus riring coretax kemarin contoh nya cukup bikin kocar kacir elit perintahan nah momen itulah seharusnya sadar,negative
ada juga warga nya yang ngomong stabil harga pokok ga bisa apresiasi entahlah itu tugas perintah pada minimum nya nggak tutup fakta bahwa ihsg turun selama beberapa bulan ini rupiah lemah drastis hingga 17200 terima pajak akibat coretax,negative
tdk restui support feodalisme soal nya gabisa log in coretax,negative
sikaattt,positive
oh ini mulai goda nya a,negative
sahabatku cuma kopi dan ms excel selamat datang closing siap adu mental dengan coretax,neutral
belgiiiii coretax lu,negative
besok udah balik handle coretax lagi im about to throw up,neutral
besok kerja keinget masalah gw dengan coretax belum selesai ajg,negative
iya kan akhir nya suruh tulis lagi kayak ngapain bikin forum malah ada bahas coretax segala apa hubung nya jaka sembung bawa golok bgt,negative
mongnyet coretax,negative
klo lama bikin konsep sendiri gpp soal nya coretax yg konon tiap awal bulan ada spt ppn otomatis nyata nya kosong,negative
belum sakit kepala karna coretax besok pagi harus sedia kopi paling enak,positive
pake bius aja,negative
digitalisasi dengan anggar jumbo hanya jadi aplikasi sulit warga contoh coretax lain tiap menteri atau pemda yang pasti duit anggar nya besar ujung ujung nya juga kek gitu tapi ga papa gw tetep cinta tanah air ini walau pun gregetan dikit hahaha,positive
titip,neutral
salahkan program wkahha,negative
admin utk buat fpk di bulan april ini apa kah masih bisa guna kode satu lainn nya karena barang untuk pail kaleng dan galon tidak ada yang sama dengan sedia coretax,neutral
coretax eh,negative
